1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,43,0,0,0,0,20.4,0,0,14.4,0,0,0,0,0,4.7,0,1,23,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,14.7,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,35,0,0,0,0,0,0,0,44.6,-99
-99,-99,-99,-99,-99,-99,-99,-99,0.5,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5.4,9,0,0,0.4,0,0,0,0,68.3,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,18.7,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,15,0,0,0,0,0.8,0,0,0,0,0,1.6,0,0,0,3.2,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,2,0,0,0,0,11,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.4,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,1.8,20.2,0,5.8,0,9.8,0,0,0,0,0,-99,14.9,0,0,2.6,32.4,0,1.2,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,8.4,1,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,23.3,0,1,0,0,0,0,0,-99,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,2.6,22,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,6.2,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,7.2,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,1,0,33.4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,4,0,0,0,6.3,0,0,0,-99,0,0,0,0,0,0,3.6,0,0,0,5.4,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,5.6,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,3.8,7.8,0,0,48.2,0.2,0,0,0,0,0,0,-99,8,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.7,0,0,0,0,0,1,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,9.7,0,0,2.1,0,0,0,0,0,0,0,0,-99,3.2,0,0,23,0,0,0,0,0,0,0,3.5,22,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,19.8,0,0,0.4,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,50.3,27.2,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,19.4,0,0.2,0,47,0,0,1.2,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,10.6,0,0.3,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,1.8,20.8,0,2.2,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,4.7,0,0.1,0,4.9,0,0,1.6,0,0,0,0,0,8,1,4.6,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,1.1,0,0.6,0,24.8,0,0,0,0,0,0,0,0,-99,0,0,0,0,22.3,0,0,0,0,0,0.7,0,0.1,0,0,0,0,0,0,0,0,28,6.2,0,0,0,0,0,0,0,0,0,8.4,23.2,0,0,0,1.2,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,12.6,0,0,0,0,0,0,0,0,-99,0,0,0,0,18.4,0.2,0,-99,0.2,0,4.6,7.2,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.7,0,0,25.6,4.6,28.5,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,63,8.2,0,0,0,0,0,0,0,-99,0,0,0,0,4,0,0,-99,0,0,3.8,5.8,0,0,0,0,0,0,0,0,0,0.8,0,12.4,0,0,0,1,0,27,0,0,8.6,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,3.4,0,0,0,0,0,0,0,0,-99,0,0,0,10.2,0,0,0,-99,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,1.8,0,0,0,0,0,7.6,0,0,0,0,-99,0,0,0,0,0,0,0,-99,0,0.2,0,4.2,0,13.4,0,0,2,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.4,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,4.6,0,1.5,0,0,0,8.3,0,0,0,0,-99,0,0,0,0,1.2,0,0,-99,0,11,10.6,10.6,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,1.4,7.2,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,5.6,0,0,0,15.8,0,0,0,0,-99,0,0,0,0,0,0.6,0,-99,0,0,0.2,0,0,0,8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,31,0,0.6,0,0,0,0,0,0,0,0,0,0,56.6,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0.2,11.1,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,0,0,0,0,0,0,0,0.2,0,3,0,0,4.2,0,1.2,0,0,0,0,0,5.6,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,11.6,22.6,11.5,0,0,0,0,0,0,0,-99,0,0,3.3,0,0,0,0,-99,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,12,0,0,27.6,0,0,0,0,0,15,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,10.4,0,0,0.4,2,0,0,0.3,0,0,0,0,0,-99,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,30,0,3,0,0,0,0,0,14.8,0,0,4.8,0,0,0.6,0,49.8,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,2.7,0,0.7,0,0,0,-99,13.2,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,16.2,0,0,0,1.4,1.2,0,0,22.6,0,4.6,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,4,0.6,0,0,1,0,0,0,0,0,-99,0.6,0,0,0,0,0,0,-99,0,0,0,3.3,0,0,0,17.4,0,0,0,11,0,0,0,0,0,10.2,0,0,0,7.8,0,0.2,0,0,0,0,25.6,0,12.4,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,2.4,13.9,5.4,0,0,0,0,0,0,0,0,-99,0,18.6,0,11.4,2.6,0,0,0,0,0,0,4.2,0,6.4,0,0,0,0,0,0,21,0,0,0.2,0,0,0,0,0,24,0,65,0,0,0.6,0,13.8,0,15.1,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,21.5,0,0,0,0,0,45,19.4,0,0,0,-99,0,2.5,0,24.6,0.8,0,0,8.6,0,0,0,0,0,0,0,0,0,0.6,0,8,0,8.8,0,0,0,0,0,0,0,1.2,0,0.8,0,0,0.6,0,9.6,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,15.1,27.5,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.3,42.2,0,0.9,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0.1,0,0,0,0,0,0,0,0,-99,0,0,0,0,1.6,0,0,0,0.5,5,0,0,2,0,0,1.8,1.4,3.4,0,0,0,0,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,15.4,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0.1,0,0,0,0,0,0,-99,0,0,0,0,12.4,16.8,0,3,13.1,7.6,0,3.4,1.4,0,0,0,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,0,0,9.6,0,0,0,0,0,50.6,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,13.9,0,0,0,0,0,0,-99,0,0,0,0,0,27.6,0,0,0,0,0,3.6,0,0,0,0,21.2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,6.4,0,62.8,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,1.5,0.2,0,0,0,0,-99,0,0,0,0,0,5.4,0,36.2,0,0.1,0,2.3,0,4.4,0,0,31.4,0,0,1,0,0,4,0,0,0,0,0,0,2.4,0,0,7.8,0,3.8,0,0,0,0,0,0.4,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,12.2,0,0,7,0,4.5,28.3,0,0,0,0,-99,0,0,0,0,0,7.6,0,0.2,40.6,0,0,0,0,27.8,0,0,2,0,3.8,30,0,0,9.5,0,0,0,0,0,0,0,0,0,72.6,0,0,0,0,0.8,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0.5,0,0,0,0,0,0,20.8,0,0,0,0,-99,0,5.8,0.4,0,4.2,1,0,0,32.3,0,0,0,0,35.6,0,0,0,0,0.3,4,0,0,2.5,0,0,0.2,0,0,0,0,0,0,21.4,0.2,2.2,0,0,4.1,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,5.3,0,0,0,0,0,0,0.4,0,0,0,0,-99,24.8,1,0,0,0,0,0,0,5.5,0,0,0,0,80.4,0,0,0,0,0,2,0,0,0,0.8,0,0,0,0,0,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,14.2,0,0,0,0,0,3.7,0,0,0,-99,16,0,0,0,25.6,0,0,0,0,0,0,0,4.2,0,0,0.5,0,7.4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,11.9,0,0,0.5,4.6,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,5.4,0,0,0,0,0,2,19.2,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,1.2,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,3.2,0,0,0,0,0,0,0,-99,0,0,0,0,0.8,0,3.2,0,0,0,0,0,0,0,0,0,0,10.4,0,4,0,0,0,0,0,0,0,3.2,0,0,0,3,0,0,0,0,0,0,0,10.6,0,0,18.8,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,20.4,0,0,0,0,0,0,0,-99,0,0,0.4,0,0,1.8,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0.1,0,0,5,0,0,7.2,6.4,30.8,0,0,5.5,12,0,0,0,0,0,0,0,0,1,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,6.4,0,0,0,0,0,0,0,-99,0,0,16,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,15.2,0,13,0,0,35,1.2,10.3,0,0,1,0.2,0,0,0,0,0,0,0,0,2,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,2.2,0,0,0,-99,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,0,5.4,0,0,23.8,0,0.6,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0.5,2,0,0,0,0,0,0,0,0,0,0,0,-99,40.2,0,15.8,0,0.5,0,0,0,0,0,11.3,19.6,0,0,0,0,0,19.6,0,16,1.8,0,0,0,3.2,0,0,0.2,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,6,1.3,0,0,0,0,0,0,0,9.8,16,8.2,0,0,0,0,0,17.6,0,62.2,0,0,1,0,15.3,0,0,0,0,0,0,0,0,0,0,0,33.5,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,1.8,0,0,0,0,20.3,0,12.9,0,27.4,1.5,0,0,0,0,0,0,0,0,0,23.4,0,0,0,0,0,0,0,0,1.8,29.5,0,0,0,11.4,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,6.4,0,0,0,0,0,0,0,0,0,0,-99,0,0,4,0,0,0,0,8,0.5,0,0,27.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,12.4,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0.5,14.5,0,0,0,3.1,0,0,0,0,0,0,0,-99,5.7,0,0,0,0.4,0,0,0,24.6,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,4.8,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,24.9,0,0,0,0,32.2,0,0,0,0.8,0,0,0,-99,28.1,0,0,0,2.3,0,0,8.7,6.8,3.3,0,4.2,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,35.6,0,0,0,0,32.6,8.9,0,0,0,0,0,0,-99,2.2,0,11.6,0,0,2.3,0,0,2.5,0,0,16.2,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,14.8,0,10,1,0,0,0,0,0,0,10.2,0,0,0,2.4,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,8.2,0,0,0,0,0,0,0,0,0,-99,0,16.4,13.4,0,11,0,0,0,14.3,47.5,0.8,47.4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0.3,0,0,2.8,0,0,2.9,0,4.2,0,0,0,0,-99,0,32,0,0,0.2,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,4.8,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,10,0,0,0,0,0,0,-99,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0.2,0,0,0,0,2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,10.1,0,0,70.4,0,0,0,0,0,0,-99,0,0,0,0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,1.2,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0.5,0,0,0.1,0,0,27.9,0,0,0,0,0,0,-99,0,0,0,0,1.1,0,0,25.7,0,0,1,1,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,17,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,4.3,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,13.6,0,6,0,0,31.4,0,0.1,0.2,8.2,1.2,0,0,0,0,23.4,0,0,0,0,0,0,0.6,0,0,5,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,4.1,0,0,0,0,0,0,0,0.2,0,0,0,0,-99,0,0,0,0,0,0,0,8.6,0,0,0,0,1.4,0.7,0,0,0,47.8,0,0,0,0.1,1.7,0,0,0,0,43.4,0,0,0,0,0,0,0,0,48.4,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7,15.4,0,10.4,0,2.2,0,0,0,0.1,9.2,0,1,1.1,0,0,0,0,1,23.5,0,0,0,0,12.4,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,8,4.4,13.2,0,0,0,0,0,0,0,2.9,0,0,0,0,19,14.7,1,0,1,0,4.2,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0.8,0,0,0,0,0,0,-99,0,0,0,0,0,4.6,0,4.2,0,0,1.7,0,1,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,0,1.3,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,6.8,0,0,0.2,24.4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.2,0,16,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1.4,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,27.8,5,0,0,15.1,0,0,0,7.8,0,0,0,0,0,0,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,6.9,0,0,0,6.4,0,0,0,11.7,5.4,0,0,0,-99,0,0,0,0,0,0,0,10.3,0,0,0,0,5.2,0,0,19.5,0,0,0,3,0,0,0,0,0,5.4,0.2,0.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,3.8,0,0,0.6,0,0,0,4.6,73.8,0,0,0,0,-99,0,0,0,0,0,0.2,0,0,0,0,0,0,14.6,0,0,15.8,1.2,1.1,0,0,0,0,0,0,0,2,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,10,20.8,6.3,0,0,0,-99,0,4.3,0,0,0,0,0,0,0,0,32,0,13.8,0,0,0,0,0,0,0.7,0,0,0.5,0,0,0,8,0,0,0,0.8,0,0,0,0,3.2,0,0,2.2,0,4,0,0.8,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,4.6,0,3,0,0,0,0,0,0,5.9,0,0.1,0,0,0,0,0,0,0,0,5.3,4.6,0,0,14.8,0,3,0,8.8,0,0,0,0.8,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,10.6,0,0,0,0,-99,0,0,0,0,7.2,0,0,0,0,0,0.4,8.2,0,0,0,0,1,0,0,14.5,11.2,0,9.4,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1.2,0,0,2.8,0,0.7,0,0,0,0,-99,0,0,0,8.6,13,0,0,0,0,0,0,11.8,0,0,0.8,0.2,0,0,0,5.3,10.2,0,8,0,0,7.8,0,4,0,10,0,2,0,0,10.2,0,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,0,0,0,6.5,0,0,0,0,0,0,-99,0,0,0,0.7,14.5,0,0,0,0,0,0,19.5,0,0,9.2,0,0,0,0,0,0,0,14,0,0,0,0,1.2,0.4,28,0,0.6,2,0,0,0,0,0,0,0,0,0,0.4,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,1.2,0.3,1.6,0,0,0,0,-99,0,0,0,0,0.4,0,3,0,1.6,0,0,2,1.6,0,0,0,0,0,0,0,0,0,52,0.1,0,0,0,0,0,0,0,5,6.8,0,0,0.2,0,0,0,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,4,0,0,0,0,6.4,0,0.3,0,0,0,-99,0,0,0,0,0,0,0,0,0,0.2,0,0,1.2,0,0,0,0.9,0,0.6,0,0,0,2,7,50.2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-99
-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,3.8,0,0,0,0,0,18.2,0,0,0,16.8,0,0,0,3.7,11,16.4,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,3,0,0,-99
